"","Subject","Trial","Condition","SS1vSS2top","SS1amount","SS1delay","LL1amount","LL1delay","SS2amount","SS2delay","LL2amount","LL2delay","TrialStart","RT","TrialOver","Choice","Run","Day"
"4701",125,111,17,1,8.83,7,7.44,28,6.98,7,9.41,28,321.1594,3.1796,3.694,0,1,"Fast"
"4702",125,112,25,0,2.83,7,13.35,49,1.24,7,15.32,49,324.885,3.4218,3.9428,1,1,"Fast"
"4703",125,113,1,0,14.84,0,1.53,21,12.93,0,3.5,21,328.8585,2.9282,3.4444,0,1,"Fast"
"4704",125,114,35,1,5.47,21,13.01,42,3.5,21,15.27,42,332.3331,4.2219,4.7416,1,1,"Fast"
"4705",125,115,14,0,5.47,21,13.01,42,3.5,21,15.27,42,337.1059,2.8491,3.3775,1,1,"Fast"
"4706",125,116,41,1,12.91,21,3.5,84,11.01,21,5.47,84,340.5146,3.9601,4.4754,0,1,"Fast"
"4707",125,117,34,0,10.77,21,3.5,42,9.18,21,5.47,42,345.0199,2.2385,2.7633,1,1,"Fast"
"4708",125,118,31,1,3.39,21,13.35,42,1.48,21,15.32,42,347.8133,2.5173,3.0457,0,1,"Fast"
"4709",125,119,8,0,3.06,0,13.35,42,1.34,0,15.32,42,350.8897,1.0016,1.5142,0,1,"Fast"
"4710",125,120,19,0,12.36,7,1.53,28,10.77,7,3.5,28,352.4352,3.4083,3.9275,1,1,"Fast"
"4711",125,121,41,1,14.82,21,1.53,84,12.91,21,3.5,84,356.3936,2.057,2.58,1,1,"Fast"
"4712",125,122,17,0,12.53,7,3.5,28,10.68,7,5.47,28,359.0035,1.4398,1.9649,1,1,"Fast"
"4713",125,123,43,1,2.65,21,13.35,84,1.16,21,15.32,84,360.9987,1.7161,2.2306,1,1,"Fast"
"4714",125,124,37,1,3.29,21,13.35,63,1.44,21,15.32,63,363.2602,1.735,2.2484,1,1,"Fast"
"4715",125,125,35,0,3.5,21,15.27,42,1.53,21,17.52,42,365.5389,1.9593,2.4796,1,1,"Fast"
"4716",125,126,44,0,2.24,21,13.35,84,0.98,21,15.32,84,368.0496,3.9211,4.4421,0,1,"Fast"
"4717",125,127,23,1,3.29,7,13.35,49,1.44,7,15.32,49,372.5217,2.4721,2.9957,0,1,"Fast"
"4718",125,128,34,1,2.83,21,13.35,42,1.24,21,15.32,42,375.5487,2.2545,2.7787,0,1,"Fast"
"4719",125,129,3,0,2.83,21,13.35,42,1.24,21,15.32,42,378.3578,1.5566,2.0814,0,1,"Fast"
"4720",125,130,3,1,13.39,0,1.53,21,11.67,0,3.5,21,380.4696,3.2688,3.7939,1,1,"Fast"
"4721",125,131,32,1,14.38,21,1.53,42,12.53,21,3.5,42,384.294,5.2055,5.7226,1,1,"Fast"
"4722",125,132,17,0,3.29,7,13.35,28,1.44,7,15.32,28,390.0479,2.3869,2.9119,0,1,"Fast"
"4723",125,133,14,1,2.24,0,13.35,63,0.98,0,15.32,63,392.9901,1.4206,1.9314,0,1,"Fast"
"4724",125,134,5,1,15.32,0,1.75,21,13.35,0,4,21,394.9522,3.2582,3.7772,1,1,"Fast"
"4725",125,135,30,0,3.47,7,15.27,70,1.52,7,17.52,70,398.7599,2.3075,2.8303,0,1,"Fast"
"4726",125,1,9,1,7.59,0,7.44,42,6,0,9.41,42,2.1283,6.994,7.5798,1,2,"Fed"
"4727",125,2,40,1,9.41,21,8.51,63,7.44,21,10.76,63,9.7437,5.2775,5.7896,0,2,"Fed"
"4728",125,3,29,1,6.03,7,7.44,70,4.76,7,9.41,70,15.5633,5.4024,5.9223,1,2,"Fed"
"4729",125,4,15,0,9.32,0,8.51,63,7.37,0,10.76,63,21.5159,3.4816,3.9935,1,2,"Fed"
"4730",125,5,17,0,8.83,7,7.44,28,6.98,7,9.41,28,25.5397,6.1306,6.6539,1,2,"Fed"
"4731",125,6,40,1,13.35,21,4,63,11.38,21,6.26,63,32.2405,1.6771,2.1978,0,2,"Fed"
"4732",125,7,45,0,9.32,21,8.51,84,7.37,21,10.76,84,34.4687,2.1768,2.6965,1,2,"Fed"
"4733",125,8,25,1,7.59,7,7.44,49,6,7,9.41,49,37.1956,2.5219,3.0458,1,2,"Fed"
"4734",125,9,26,0,9.1,7,7.44,70,7.2,7,9.41,70,40.2717,3.5419,4.0601,1,2,"Fed"
"4735",125,10,21,1,9.41,7,7.44,49,7.44,7,9.41,49,44.3621,2.0041,2.5134,0,2,"Fed"
"4736",125,11,15,1,9.41,7,7.44,49,7.44,7,9.41,49,46.9228,4.2598,4.7748,1,2,"Fed"
"4737",125,12,9,1,9.41,7,7.44,49,7.44,7,9.41,49,51.728,2.038,2.5634,1,2,"Fed"
"4738",125,13,4,0,7.59,0,7.44,21,6,0,9.41,21,54.3219,4.7639,5.2733,1,2,"Fed"
"4739",125,14,18,0,8.23,7,7.44,28,6.5,7,9.41,28,59.6261,1.9311,2.447,1,2,"Fed"
"4740",125,15,38,0,8.23,21,7.44,63,6.5,21,9.41,63,62.1036,1.7421,2.2643,1,2,"Fed"
"4741",125,16,3,0,8.23,0,7.44,21,6.5,0,9.41,21,64.3982,4.2953,4.8079,1,2,"Fed"
"4742",125,17,6,1,9.12,0,7.44,42,7.21,0,9.41,42,69.2368,1.8736,2.3973,1,2,"Fed"
"4743",125,18,44,1,6.03,21,7.44,84,4.76,21,9.41,84,71.6644,1.4778,1.9981,0,2,"Fed"
"4744",125,19,16,1,9.12,7,7.44,28,7.21,7,9.41,28,73.693,1.2251,1.7487,1,2,"Fed"
"4745",125,20,13,1,7.12,0,7.44,63,5.63,0,9.41,63,75.4721,1.2856,1.7985,1,2,"Fed"
"4746",125,21,26,0,5.29,7,11.38,70,3.39,7,13.35,70,77.3011,1.257,1.782,1,2,"Fed"
"4747",125,22,13,1,5.29,7,11.38,70,3.39,7,13.35,70,79.1135,1.0017,1.5161,1,2,"Fed"
"4748",125,23,2,0,8.83,0,7.44,21,6.98,0,9.41,21,80.6598,1.8181,2.3307,1,2,"Fed"
"4749",125,24,10,0,9.41,0,8.51,42,7.44,0,10.76,42,83.0209,1.2892,1.7982,1,2,"Fed"
"4750",125,25,39,0,7.59,21,7.44,63,6,21,9.41,63,84.8498,2.3245,2.8463,1,2,"Fed"
"4751",125,26,17,1,5.14,7,11.38,28,3.29,7,13.35,28,87.7265,1.0017,1.5159,1,2,"Fed"
"4752",125,27,45,0,5.42,21,13.01,84,3.47,21,15.27,84,89.2729,1.2772,1.7989,1,2,"Fed"
"4753",125,28,35,0,9.41,21,8.51,42,7.44,21,10.76,42,91.1018,2.1439,2.6633,1,2,"Fed"
"4754",125,29,23,0,8.83,7,7.44,49,6.98,7,9.41,49,93.7956,1.7535,2.2631,1,2,"Fed"
"4755",125,30,23,1,5.14,7,11.38,49,3.29,7,13.35,49,96.09,1.6038,2.1145,1,2,"Fed"
"4756",125,31,24,0,8.23,7,7.44,49,6.5,7,9.41,49,98.2351,4.6026,5.124,1,2,"Fed"
"4757",125,32,31,0,9.12,21,7.44,42,7.21,21,9.41,42,103.3895,1.344,1.8651,1,2,"Fed"
"4758",125,33,21,0,13.35,7,3.5,49,11.38,7,5.47,49,105.285,2.241,2.7634,0,2,"Fed"
"4759",125,34,24,1,4.78,7,11.38,49,3.06,7,13.35,49,108.0785,1.6398,2.1648,1,2,"Fed"
"4760",125,35,41,1,9.1,21,7.44,84,7.2,21,9.41,84,110.2734,3.4282,3.9436,1,2,"Fed"
"4761",125,36,43,0,7.12,21,7.44,84,5.63,21,9.41,84,114.2474,12.8951,13.421,1,2,"Fed"
"4762",125,37,18,0,4.78,7,11.38,28,3.06,7,13.35,28,127.699,13.1228,13.6372,1,2,"Fed"
"4763",125,38,45,1,3.47,21,15.27,84,1.52,21,17.52,84,141.3832,8.8789,9.3976,0,2,"Fed"
"4764",125,39,22,0,9.12,7,7.44,49,7.21,7,9.41,49,150.8112,10.0586,10.5775,1,2,"Fed"
"4765",125,40,37,0,8.83,21,7.44,63,6.98,21,9.41,63,161.4195,9.4269,9.9459,1,2,"Fed"
"4766",125,41,14,1,6.03,0,7.44,63,4.76,0,9.41,63,171.396,6.6982,7.2191,1,2,"Fed"
"4767",125,42,34,1,7.59,21,7.44,42,6,21,9.41,42,178.6456,1.7275,2.2475,1,2,"Fed"
"4768",125,43,30,0,9.32,7,8.51,70,7.37,7,10.76,70,180.9233,5.1391,5.6562,1,2,"Fed"
"4769",125,44,30,1,5.42,7,13.01,70,3.47,7,15.27,70,186.6101,6.1949,6.7205,1,2,"Fed"
"4770",125,45,10,1,5.42,7,13.01,70,3.47,7,15.27,70,193.3608,8.0213,8.5326,1,2,"Fed"
"4771",125,46,32,0,8.83,21,7.44,42,6.98,21,9.41,42,201.924,4.769,5.2904,1,2,"Fed"
"4772",125,47,31,1,5.3,21,11.38,42,3.39,21,13.35,42,207.2449,2.329,2.8461,1,2,"Fed"
"4773",125,48,3,1,5.3,21,11.38,42,3.39,21,13.35,42,210.1212,3.8609,4.3762,1,2,"Fed"
"4774",125,49,25,0,4.41,7,11.38,49,2.83,7,13.35,49,214.5277,5.1264,5.6395,1,2,"Fed"
"4775",125,50,28,1,7.12,7,7.44,70,5.63,7,9.41,70,220.1976,2.2163,2.7295,1,2,"Fed"
"4776",125,51,33,1,8.23,21,7.44,42,6.5,21,9.41,42,222.9578,1.8075,2.3309,1,2,"Fed"
"4777",125,52,19,0,7.59,7,7.44,28,6,7,9.41,28,225.3189,8.9662,9.4804,0,2,"Fed"
"4778",125,53,33,0,4.78,21,11.38,42,3.06,21,13.35,42,234.8298,1.8402,2.3642,1,2,"Fed"
"4779",125,54,1,0,9.12,0,7.44,21,7.21,0,9.41,21,237.2241,1.8215,2.3306,0,2,"Fed"
"4780",125,55,38,1,4.78,21,11.38,63,3.06,21,13.35,63,239.5853,1.3241,1.8478,1,2,"Fed"
"4781",125,56,7,1,8.83,0,7.44,42,6.98,0,9.41,42,241.4642,1.0848,1.5994,1,2,"Fed"
"4782",125,57,40,0,15.32,21,1.75,63,13.35,21,4,63,243.0937,1.3843,1.8985,1,2,"Fed"
"4783",125,58,5,1,9.41,0,8.51,21,7.44,0,10.76,21,245.0224,1.015,1.5324,1,2,"Fed"
"4784",125,59,6,0,9.41,0,8.51,21,7.44,0,10.76,21,246.5854,1.0018,1.5159,1,2,"Fed"
"4785",125,60,14,0,9.41,0,8.51,21,7.44,0,10.76,21,248.1318,1.0017,1.5161,1,2,"Fed"
"4786",125,61,41,0,5.29,21,11.38,84,3.39,21,13.35,84,249.6782,2.3199,2.8453,1,2,"Fed"
"4787",125,62,32,1,5.14,21,11.38,42,3.29,21,13.35,42,252.5547,1.4593,1.9818,1,2,"Fed"
"4788",125,63,42,0,8.15,21,7.44,84,6.44,21,9.41,84,254.5666,3.8396,4.3594,1,2,"Fed"
"4789",125,64,12,0,8.15,0,7.44,63,6.44,0,9.41,63,258.9563,2.3131,2.8286,1,2,"Fed"
"4790",125,65,8,1,8.23,0,7.44,42,6.5,0,9.41,42,261.8161,1.5897,2.1147,1,2,"Fed"
"4791",125,66,24,1,3.06,7,13.35,49,1.34,7,15.32,49,263.9609,1.2364,1.7485,1,2,"Fed"
"4792",125,67,44,1,8.55,21,3.5,84,7.29,21,5.47,84,265.7401,1.8418,2.3642,0,2,"Fed"
"4793",125,68,27,1,8.15,7,7.44,70,6.44,7,9.41,70,268.1345,2.0869,2.6136,1,2,"Fed"
"4794",125,69,12,1,8.15,7,7.44,70,6.44,7,9.41,70,270.7784,1.0356,1.549,1,2,"Fed"
"4795",125,70,28,1,4.14,7,11.38,70,2.65,7,13.35,70,272.3579,1.2004,1.7157,1,2,"Fed"
"4796",125,71,11,1,9.1,0,7.44,63,7.2,0,9.41,63,274.1039,3.358,3.8773,1,2,"Fed"
"4797",125,72,38,1,3.06,21,13.35,63,1.34,21,15.32,63,278.0114,4.2342,4.7575,1,2,"Fed"
"4798",125,73,22,0,5.3,7,11.38,49,3.39,7,13.35,49,282.8165,1.4449,1.9649,1,2,"Fed"
"4799",125,74,27,0,4.74,7,11.38,70,3.03,7,13.35,70,284.8118,8.466,8.9817,0,2,"Fed"
"4800",125,75,27,1,13.26,7,1.53,70,11.56,7,3.5,70,293.8241,4.5256,5.0407,0,2,"Fed"
"4801",125,76,18,1,3.06,7,13.35,28,1.34,7,15.32,28,298.8955,1.2787,1.7989,1,2,"Fed"
"4802",125,77,20,0,9.41,7,8.51,28,7.44,7,10.76,28,300.7244,2.4973,3.0122,1,2,"Fed"
"4803",125,78,39,1,4.41,21,11.38,63,2.83,21,13.35,63,303.7673,2.5429,3.0622,1,2,"Fed"
"4804",125,79,34,0,4.41,21,11.38,42,2.83,21,13.35,42,306.86,1.0017,1.5158,1,2,"Fed"
"4805",125,80,32,1,3.29,21,13.35,42,1.44,21,15.32,42,308.4064,1.6307,2.1495,1,2,"Fed"
"4806",125,81,41,1,3.39,21,13.35,84,1.48,21,15.32,84,310.5847,1.4773,1.9978,0,2,"Fed"
"4807",125,82,1,0,12.93,0,3.5,21,11.02,0,5.47,21,312.6131,2.3289,2.8462,1,2,"Fed"
"4808",125,83,44,0,9.81,21,1.53,84,8.55,21,3.5,84,315.4897,2.3881,2.9126,0,2,"Fed"
"4809",125,84,35,0,5.47,21,13.01,42,3.5,21,15.27,42,318.4328,1.2764,1.7985,1,2,"Fed"
"4810",125,85,5,1,5.47,21,13.01,42,3.5,21,15.27,42,320.2618,2.1605,2.6803,1,2,"Fed"
"4811",125,86,39,1,2.83,21,13.35,63,1.24,21,15.32,63,322.9721,1.0017,1.5161,1,2,"Fed"
"4812",125,87,36,0,9.12,21,7.44,63,7.21,21,9.41,63,324.5184,1.9513,2.4633,1,2,"Fed"
"4813",125,88,15,1,3.47,0,15.27,63,1.52,0,17.52,63,327.0292,1.3846,1.8981,1,2,"Fed"
"4814",125,89,10,0,3.5,0,15.27,42,1.53,0,17.52,42,328.9579,1.1118,1.6327,1,2,"Fed"
"4815",125,90,11,0,3.5,0,15.27,42,1.53,0,17.52,42,330.6207,1.1056,1.6157,1,2,"Fed"
"4816",125,91,19,0,10.77,7,3.5,28,9.18,7,5.47,28,332.2668,1.6182,2.1311,0,2,"Fed"
"4817",125,92,31,1,3.39,21,13.35,42,1.48,21,15.32,42,334.4283,1.2413,1.7646,0,2,"Fed"
"4818",125,93,29,1,3.5,7,11.38,70,2.24,7,13.35,70,336.2241,1.0016,1.5158,1,2,"Fed"
"4819",125,94,7,0,3.5,7,11.38,70,2.24,7,13.35,70,337.7705,1.0518,1.566,1,2,"Fed"
"4820",125,95,16,0,5.3,7,11.38,28,3.39,7,13.35,28,339.3667,1.2555,1.7817,1,2,"Fed"
"4821",125,96,34,0,2.83,21,13.35,42,1.24,21,15.32,42,341.1791,1.0013,1.5158,1,2,"Fed"
"4822",125,97,6,0,3.39,0,13.35,42,1.48,0,15.32,42,342.7255,3.4409,3.9603,1,2,"Fed"
"4823",125,98,3,0,3.06,0,13.35,21,1.34,0,15.32,21,346.7161,7.0255,7.5519,1,2,"Fed"
"4824",125,99,13,0,2.65,0,13.35,63,1.16,0,15.32,63,354.2982,10.8443,11.3593,1,2,"Fed"
"4825",125,100,2,1,2.65,0,13.35,63,1.16,0,15.32,63,365.688,4.5016,5.0243,0,2,"Fed"
"4826",125,101,1,1,3.39,0,13.35,21,1.48,0,15.32,21,370.7428,1.8873,2.413,1,2,"Fed"
"4827",125,102,21,0,15.32,7,1.53,49,13.35,7,3.5,49,373.187,1.986,2.5138,1,2,"Fed"
"4828",125,103,30,0,3.47,7,15.27,70,1.52,7,17.52,70,375.731,2.1301,2.6466,1,2,"Fed"
"4829",125,104,37,0,5.14,21,11.38,63,3.29,21,13.35,63,378.408,1.9821,2.4967,0,2,"Fed"
"4830",125,105,28,0,2.65,7,13.35,70,1.16,7,15.32,70,380.9354,1.214,1.7317,1,2,"Fed"
"4831",125,106,5,1,3.5,0,15.27,21,1.53,0,17.52,21,382.6979,1.0018,1.516,1,2,"Fed"
"4832",125,107,42,1,4.74,21,11.38,84,3.03,21,13.35,84,384.2442,1.0016,1.5162,1,2,"Fed"
"4833",125,108,35,1,3.5,21,15.27,42,1.53,21,17.52,42,385.7906,1.0226,1.549,1,2,"Fed"
"4834",125,109,17,0,3.29,7,13.35,28,1.44,7,15.32,28,387.3701,1.3722,1.8984,1,2,"Fed"
"4835",125,110,14,0,2.24,0,13.35,63,0.98,0,15.32,63,389.299,1.0508,1.5659,1,2,"Fed"
"4836",125,111,29,0,2.24,7,13.35,70,0.98,7,15.32,70,390.8953,1.2465,1.7656,1,2,"Fed"
"4837",125,112,43,0,4.14,21,11.38,84,2.65,21,13.35,84,392.691,1.0016,1.5161,1,2,"Fed"
"4838",125,113,2,0,14.38,0,1.53,21,12.53,0,3.5,21,394.2374,1.9927,2.5138,0,2,"Fed"
"4839",125,114,16,0,3.39,7,13.35,28,1.48,7,15.32,28,396.7814,2.0964,2.6134,0,2,"Fed"
"4840",125,115,4,0,3.39,7,13.35,28,1.48,7,15.32,28,399.425,1.0017,1.5162,1,2,"Fed"
"4841",125,116,25,1,2.83,7,13.35,49,1.24,7,15.32,49,400.9715,1.0017,1.5161,1,2,"Fed"
"4842",125,117,8,0,2.83,7,13.35,49,1.24,7,15.32,49,402.5179,1.0018,1.5161,1,2,"Fed"
"4843",125,118,12,1,3.03,0,13.35,63,1.33,0,15.32,63,404.0643,1.0009,1.5159,1,2,"Fed"
"4844",125,119,33,1,3.06,21,13.35,42,1.34,21,15.32,42,405.6106,1.0017,1.5159,1,2,"Fed"
"4845",125,120,36,1,5.3,21,11.38,63,3.39,21,13.35,63,407.157,1.0008,1.5161,1,2,"Fed"
"4846",125,121,42,1,3.03,21,13.35,84,1.33,21,15.32,84,408.7033,1.1664,1.6821,1,2,"Fed"
"4847",125,122,8,1,3.06,0,13.35,42,1.34,0,15.32,42,410.4159,1.0017,1.5161,1,2,"Fed"
"4848",125,123,26,1,3.39,7,13.35,70,1.48,7,15.32,70,411.9623,1.292,1.8151,1,2,"Fed"
"4849",125,124,22,0,3.39,7,13.35,49,1.48,7,15.32,49,413.8079,1.0017,1.5161,0,2,"Fed"
"4850",125,125,20,1,5.47,7,13.01,28,3.5,7,15.27,28,415.3543,1.0017,1.5159,1,2,"Fed"
"4851",125,126,9,1,2.83,0,13.35,42,1.24,0,15.32,42,416.9006,1.0018,1.5161,1,2,"Fed"
"4852",125,127,7,1,3.29,0,13.35,42,1.44,0,15.32,42,418.447,1.3267,1.8485,1,2,"Fed"
"4853",125,128,11,1,3.39,0,13.35,63,1.48,0,15.32,63,420.3259,1.0959,1.6161,1,2,"Fed"
"4854",125,129,4,1,2.83,0,13.35,21,1.24,0,15.32,21,421.972,1.0415,1.5657,1,2,"Fed"
"4855",125,130,19,1,12.36,7,1.53,28,10.77,7,3.5,28,423.5683,2.9341,3.4445,0,2,"Fed"
"4856",125,131,43,0,2.65,21,13.35,84,1.16,21,15.32,84,427.0434,1.2017,1.7147,1,2,"Fed"
"4857",125,132,20,0,3.5,7,15.27,28,1.53,7,17.52,28,428.7891,1.2327,1.7492,1,2,"Fed"
"4858",125,133,36,0,3.39,21,13.35,63,1.48,21,15.32,63,430.5684,1.7494,2.2641,1,2,"Fed"
"4859",125,134,23,0,3.29,7,13.35,49,1.44,7,15.32,49,432.863,1.247,1.7652,1,2,"Fed"
"4860",125,135,37,1,14.38,21,1.53,63,12.53,21,3.5,63,434.6588,1.9307,2.4473,0,2,"Fed"
"4861",126,1,13,1,7.12,0,7.44,63,5.63,0,9.41,63,2.1287,5.1845,5.7691,0,1,"Fast"
"4862",126,2,27,0,8.15,7,7.44,70,6.44,7,9.41,70,7.9483,6.2757,6.7876,0,1,"Fast"
"4863",126,3,2,1,8.83,0,7.44,21,6.98,0,9.41,21,14.7655,2.5058,3.0294,0,1,"Fast"
"4864",126,4,29,0,6.03,7,7.44,70,4.76,7,9.41,70,17.825,4.2679,4.7917,0,1,"Fast"
"4865",126,5,18,0,8.23,7,7.44,28,6.5,7,9.41,28,22.647,3.4614,3.9766,0,1,"Fast"
"4866",126,6,7,1,8.83,0,7.44,42,6.98,0,9.41,42,26.6542,3.0312,3.5444,0,1,"Fast"
"4867",126,7,36,1,9.12,21,7.44,63,7.21,21,9.41,63,30.2291,1.8642,2.3807,0,1,"Fast"
"4868",126,8,41,1,9.1,21,7.44,84,7.2,21,9.41,84,32.64,2.3088,2.8295,0,1,"Fast"
"4869",126,9,25,0,7.59,7,7.44,49,6,7,9.41,49,35.5,3.3778,3.8937,0,1,"Fast"
"4870",126,10,5,0,9.41,0,8.51,21,7.44,0,10.76,21,39.4241,2.5415,3.0623,0,1,"Fast"
"4871",126,11,14,0,6.03,0,7.44,63,4.76,0,9.41,63,42.5168,6.6264,7.1528,1,1,"Fast"
"4872",126,12,19,0,7.59,7,7.44,28,6,7,9.41,28,49.6999,9.0019,9.5136,0,1,"Fast"
"4873",126,13,35,0,9.41,21,8.51,42,7.44,21,10.76,42,59.2441,2.8413,3.3618,0,1,"Fast"
"4874",126,14,5,1,13.35,0,4,21,11.38,0,6.26,21,62.6527,1.8648,2.3805,0,1,"Fast"
"4875",126,15,22,1,9.12,7,7.44,49,7.21,7,9.41,49,65.0637,2.9417,3.4615,0,1,"Fast"
"4876",126,16,31,0,9.12,21,7.44,42,7.21,21,9.41,42,68.5554,2.6575,3.1787,0,1,"Fast"
"4877",126,17,13,0,10.1,0,3.5,63,8.61,0,5.47,63,71.7646,1.4729,1.9983,0,1,"Fast"
"4878",126,18,40,0,9.41,21,8.51,63,7.44,21,10.76,63,73.7931,1.8685,2.3803,0,1,"Fast"
"4879",126,19,33,0,8.23,21,7.44,42,6.5,21,9.41,42,76.2041,1.0017,1.5161,0,1,"Fast"
"4880",126,20,37,1,8.83,21,7.44,63,6.98,21,9.41,63,77.7505,1.0017,1.516,0,1,"Fast"
"4881",126,21,22,0,12.93,7,3.5,49,11.02,7,5.47,49,79.3134,1.9483,2.4637,0,1,"Fast"
"4882",126,22,23,1,8.83,7,7.44,49,6.98,7,9.41,49,81.8076,2.4221,2.946,0,1,"Fast"
"4883",126,23,24,1,8.23,7,7.44,49,6.5,7,9.41,49,84.7839,1.125,1.6491,0,1,"Fast"
"4884",126,24,30,0,9.32,7,8.51,70,7.37,7,10.76,70,86.4632,1.9259,2.447,0,1,"Fast"
"4885",126,25,7,1,12.53,0,3.5,42,10.68,0,5.47,42,88.9407,5.4814,6.0054,0,1,"Fast"
"4886",126,26,6,1,9.12,0,7.44,42,7.21,0,9.41,42,94.9765,1.8377,2.3641,0,1,"Fast"
"4887",126,27,17,1,8.83,7,7.44,28,6.98,7,9.41,28,97.3709,1.2752,1.7989,0,1,"Fast"
"4888",126,28,16,0,9.12,7,7.44,28,7.21,7,9.41,28,99.1999,1.0017,1.516,0,1,"Fast"
"4889",126,29,8,1,8.23,0,7.44,42,6.5,0,9.41,42,100.7463,1.0017,1.516,0,1,"Fast"
"4890",126,30,35,0,13.35,21,4,42,11.38,21,6.26,42,102.2926,2.0171,2.5303,0,1,"Fast"
"4891",126,31,12,1,8.15,0,7.44,63,6.44,0,9.41,63,104.8532,2.7211,3.2453,0,1,"Fast"
"4892",126,32,33,1,11.67,21,3.5,42,9.95,21,5.47,42,108.1288,1.0017,1.5161,0,1,"Fast"
"4893",126,33,31,1,12.93,21,3.5,42,11.02,21,5.47,42,109.6752,1.8899,2.414,0,1,"Fast"
"4894",126,34,32,0,8.83,21,7.44,42,6.98,21,9.41,42,112.1194,1.0017,1.516,0,1,"Fast"
"4895",126,35,32,1,12.53,21,3.5,42,10.68,21,5.47,42,113.6658,1.2765,1.7987,0,1,"Fast"
"4896",126,36,38,0,8.23,21,7.44,63,6.5,21,9.41,63,115.4948,2.1593,2.6799,0,1,"Fast"
"4897",126,37,25,1,10.77,7,3.5,49,9.18,7,5.47,49,118.2051,1.0018,1.5161,0,1,"Fast"
"4898",126,38,20,0,9.41,7,8.51,28,7.44,7,10.76,28,119.7514,1.3348,1.8485,0,1,"Fast"
"4899",126,39,34,0,7.59,21,7.44,42,6,21,9.41,42,121.6304,1.4635,1.9813,0,1,"Fast"
"4900",126,40,24,1,11.67,7,3.5,49,9.95,7,5.47,49,123.6423,1.4678,1.9815,0,1,"Fast"
"4901",126,41,43,0,7.12,21,7.44,84,5.63,21,9.41,84,125.6542,1.1123,1.6322,0,1,"Fast"
"4902",126,42,28,1,7.12,7,7.44,70,5.63,7,9.41,70,127.3169,1.0813,1.599,0,1,"Fast"
"4903",126,43,15,0,9.32,0,8.51,63,7.37,0,10.76,63,128.9464,1.0193,1.5327,0,1,"Fast"
"4904",126,44,8,1,11.67,0,3.5,42,9.95,0,5.47,42,130.5094,1.7357,2.2474,0,1,"Fast"
"4905",126,45,42,0,8.15,21,7.44,84,6.44,21,9.41,84,132.7874,1.4103,1.9316,0,1,"Fast"
"4906",126,46,17,0,12.53,7,3.5,28,10.68,7,5.47,28,134.7494,1.0017,1.516,0,1,"Fast"
"4907",126,47,18,0,11.67,7,3.5,28,9.95,7,5.47,28,136.2958,1.3013,1.8152,0,1,"Fast"
"4908",126,48,41,1,12.91,21,3.5,84,11.01,21,5.47,84,138.1414,1.192,1.7157,0,1,"Fast"
"4909",126,49,12,1,11.56,0,3.5,63,9.85,0,5.47,63,139.8873,2.0154,2.53,0,1,"Fast"
"4910",126,50,40,1,13.35,21,4,63,11.38,21,6.26,63,142.448,1.0224,1.5492,0,1,"Fast"
"4911",126,51,41,0,14.82,21,1.53,84,12.91,21,3.5,84,144.0442,1.0017,1.5159,0,1,"Fast"
"4912",126,52,45,0,9.32,21,8.51,84,7.37,21,10.76,84,145.5905,1.8078,2.3309,0,1,"Fast"
"4913",126,53,16,0,12.93,7,3.5,28,11.02,7,5.47,28,147.9516,3.5181,4.0436,0,1,"Fast"
"4914",126,54,3,1,8.23,0,7.44,21,6.5,0,9.41,21,152.0254,1.1323,1.649,0,1,"Fast"
"4915",126,55,26,0,9.1,7,7.44,70,7.2,7,9.41,70,153.7048,1.7253,2.2476,0,1,"Fast"
"4916",126,56,30,1,13.22,7,4,70,11.27,7,6.26,70,155.9827,1.0956,1.6157,0,1,"Fast"
"4917",126,57,9,1,7.59,0,7.44,42,6,0,9.41,42,157.6288,1.601,2.1144,0,1,"Fast"
"4918",126,58,4,1,7.59,0,7.44,21,6,0,9.41,21,159.7736,1.0408,1.5649,0,1,"Fast"
"4919",126,59,9,1,10.77,0,3.5,42,9.18,0,5.47,42,161.3698,1.4603,1.9815,0,1,"Fast"
"4920",126,60,42,1,11.56,21,3.5,84,9.85,21,5.47,84,163.3818,1.7044,2.2311,0,1,"Fast"
"4921",126,61,20,0,13.35,7,4,28,11.38,7,6.26,28,165.6433,1.1299,1.649,0,1,"Fast"
"4922",126,62,45,0,13.22,21,4,84,11.27,21,6.26,84,167.3227,1.0189,1.5323,0,1,"Fast"
"4923",126,63,21,0,9.41,7,7.44,49,7.44,7,9.41,49,168.8856,1.0017,1.5161,0,1,"Fast"
"4924",126,64,31,1,14.84,21,1.53,42,12.93,21,3.5,42,170.432,1.6704,2.1978,0,1,"Fast"
"4925",126,65,11,0,9.1,0,7.44,63,7.2,0,9.41,63,172.66,1.313,1.8311,0,1,"Fast"
"4926",126,66,17,1,14.38,7,1.53,28,12.53,7,3.5,28,174.5221,1.5478,2.0645,0,1,"Fast"
"4927",126,67,29,0,8.55,7,3.5,70,7.29,7,5.47,70,176.6172,2.7888,3.3119,0,1,"Fast"
"4928",126,68,6,0,12.93,0,3.5,42,11.02,0,5.47,42,179.9595,2.4786,2.9958,0,1,"Fast"
"4929",126,69,20,0,15.32,7,1.75,28,13.35,7,4,28,182.9857,1.4045,1.9148,0,1,"Fast"
